ManufacturerName,DKPartNumber,ProductDescription,QuantityOnHand,AvailableOnOrder,ManfacturerPublicQuantity,UnitPrice,ManufacturerLeadWeeks,StandardPackage,MinimumOrderQuantity,Url,Packaging,Part Status,Capacitance,Tolerance,Voltage - Rated,Type,ESR (Equivalent Series Resistance),Operating Temperature,Lifetime @ Temp.,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Lead Spacing,Manufacturer Size Code,Features,Failure Rate,Notification,Applications,Temperature Coefficient,Thickness (Max),Lead Style,Ratings
"{'Id': '399', 'Text': 'KEMET'}",399-12360-2-ND,CAP TANT POLY 100UF 16V 2917,0,0,0,4.07596,6 weeks,500,500,www.digikey.com/product-detail/en/kemet/T543D107K016ATE035/399-12360-2-ND/5452638,Tape & Reel (TR),Active,100µF,±10%,16V,Molded,35 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4110-2-ND,CAP TANT POLY 470UF 2.5V 2917,6000,0,0,0.7056,7 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V477M2R5ATE015/399-4110-2-ND/818971,Tape & Reel (TR),Active,470µF,±20%,2.5V,Molded,15 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5408-2-ND,CAP TANT POLY 680UF 6.3V 2917,22500,0,0,3.4545,6 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530X687M006ATE018/399-5408-2-ND/1885476,Tape & Reel (TR),Active,680µF,±20%,6.3V,Molded,18 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10342-2-ND,CAP TANT POLY 470UF 2.5V 2917,1500,0,0,1.092,15 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520D477M2R5ATE006/399-10342-2-ND/3760617,Tape & Reel (TR),Active,470µF,±20%,2.5V,Molded,6 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4094-2-ND,CAP TANT POLY 33UF 16V 2917,0,1000,0,0.8085,22 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V336M016ATE060/399-4094-2-ND/818955,Tape & Reel (TR),Active,33µF,±20%,16V,Molded,60 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5259-2-ND,CAP TANT POLY 330UF 4V 2917,2000,0,0,1.885,15 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T528Z337M004ATE012/399-5259-2-ND/1829979,Tape & Reel (TR),Active,330µF,±20%,4V,Molded,12 mOhm @ 100kHz,-55°C ~ 105°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.067"" (1.70mm)",-,Z,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4727-2-ND,CAP TANT POLY 330UF 10V 2917,0,2000,0,1.59558,22 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520X337M010ATE010/399-4727-2-ND/1001026,Tape & Reel (TR),Active,330µF,±20%,10V,Molded,10 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13359-2-ND,CAP TANT POLY 22UF 10% 25V 7343,0,0,0,4.7477,18 weeks,100,100,www.digikey.com/product-detail/en/kemet/T543D226K025AHW075D100/399-13359-2-ND/6100169,Tape & Reel (TR),Active,22µF,±10%,25V,Molded,75 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-5305-2-ND,CAP TANT POLY 150UF 4V 3528,0,2000,0,0.64386,30 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T520B157M004ATE015/399-5305-2-ND/1842095,Tape & Reel (TR),Active,150µF,±20%,4V,Molded,15 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-11616-2-ND,CAP TANTALUM 15UF 63V 2917,15000,16000,0,3.6015,46 weeks,500,500,www.digikey.com/product-detail/en/kemet/T521X156M063ATE150/399-11616-2-ND/4876479,Tape & Reel (TR),Active,15µF,±20%,63V,Molded,150 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12340-2-ND,CAP TANT POLY 330UF 3V 2917,1000,0,0,0.9555,23 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V337M003ATE012/399-12340-2-ND/5452618,Tape & Reel (TR),Active,330µF,±20%,3V,Molded,12 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12086-2-ND,CAP TANT POLY 470UF 10% 6.3V SMD,500,0,0,7.55842,18 weeks,500,500,www.digikey.com/product-detail/en/kemet/T543D477K006AHW0257505/399-12086-2-ND/5344128,Tape & Reel (TR),Active,470µF,±10%,6.3V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-13369-2-ND,CAP TANT POLY 33UF 20% 50V 7343,200,0,0,8.6279,18 weeks,100,100,www.digikey.com/product-detail/en/kemet/T543X336M050AHW040D100/399-13369-2-ND/6100179,Tape & Reel (TR),Active,33µF,±20%,50V,Molded,40 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-10326-2-ND,CAP TANT POLY 68UF 6.3V 1206,2000,0,0,0.3675,22 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T520A686M006ATE150/399-10326-2-ND/3760601,Tape & Reel (TR),Active,68µF,±20%,6.3V,Molded,150 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12351-2-ND,CAP TANT POLY 47UF 6.3V 0805,0,0,0,0.4998,5 weeks,3000,3000,www.digikey.com/product-detail/en/kemet/T529P476M006AAE150/399-12351-2-ND/5452629,Tape & Reel (TR),Active,47µF,±20%,6.3V,Molded,150 mOhm @ 100kHz,-55°C ~ 105°C,1000 Hrs @ 105°C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)",-,P,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-14260-2-ND,CAP TANT POLY 3.3UF 35V 1411,4000,0,0,0.37044,30 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T521B335M035ATE200/399-14260-2-ND/6826932,Tape & Reel (TR),Active,3.3µF,±20%,35V,Molded,200 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 125°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-14137-2-ND,CAP TANT POLY 330UF 6.3V 2917,500,0,0,9.396,47 weeks,500,500,www.digikey.com/product-detail/en/kemet/T540D337M006BH8510/399-14137-2-ND/6674579,Tape & Reel (TR),Active,330µF,±20%,6.3V,Molded,40 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-6329-2-ND,CAP TANT POLY 680UF 4V 2917,0,0,0,12.6875,18 weeks,500,500,www.digikey.com/product-detail/en/kemet/T541X687M004AH6710/399-6329-2-ND/2811019,Tape & Reel (TR),Active,680µF,±20%,4V,Molded,10 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4109-2-ND,CAP TANT POLY 470UF 2.5V 2917,2000,0,0,0.78435,21 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V477M2R5ATE012/399-4109-2-ND/818970,Tape & Reel (TR),Active,470µF,±20%,2.5V,Molded,12 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-16636-2-ND,CAP TANT POLY 22UF 50V SMD,1500,0,0,2.352,21 weeks,500,500,www.digikey.com/product-detail/en/kemet/T521D226M035ATE040/399-16636-2-ND/8042248,Tape & Reel (TR),Active,22µF,±20%,50V,Molded,40 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-8554-2-ND,CAP TANT POLY 15UF 35V 2917,0,0,0,8.3375,29 weeks,500,500,www.digikey.com/product-detail/en/kemet/T540D156M035AH6510/399-8554-2-ND/3478651,Tape & Reel (TR),Active,15µF,±20%,35V,Molded,75 mOhm @ 100kHz,-55°C ~ 125°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-13366-2-ND,CAP TANT POLY 1000UF 20% 4V 7343,100,0,0,8.7794,18 weeks,100,100,www.digikey.com/product-detail/en/kemet/T543X108M004AHW025D100/399-13366-2-ND/6100176,Tape & Reel (TR),Active,1000µF,±20%,4V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4139-2-ND,CAP TANT POLY 680UF 4V 2917,0,500,0,3.4545,22 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530X687M004ATE010/399-4139-2-ND/819000,Tape & Reel (TR),Active,680µF,±20%,4V,Molded,10 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5286-2-ND,CAP TANT POLY 150UF 10V 2312,4000,26500,0,0.5355,32 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520C157M010ATE055/399-5286-2-ND/1842026,Tape & Reel (TR),Active,150µF,±20%,10V,Molded,55 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-13350-2-ND,CAP TANT POLY 220UF 2.5V 3528,0,0,0,4.5869,18 weeks,100,100,www.digikey.com/product-detail/en/kemet/T543B227K2R5AHW025D100/399-13350-2-ND/6100160,Tape & Reel (TR),Active,220µF,±10%,2.5V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)",-,B,High Reliability,,,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-4128-2-ND,CAP TANT POLY 560UF 2.5V 2917,1000,2000,0,3.234,24 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530D567M2R5ATE005/399-4128-2-ND/818989,Tape & Reel (TR),Active,560µF,±20%,2.5V,Molded,5 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-16037-2-ND,CAP TANT POLY 47UF 25V 2917,500,0,0,1.2096,29 weeks,500,500,www.digikey.com/product-detail/en/kemet/T598D476M025ATE060/399-16037-2-ND/7605108,Tape & Reel (TR),Active,47µF,±20%,25V,Molded,60 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,AEC-Q200
"{'Id': '399', 'Text': 'KEMET'}",399-5142-2-ND,CAP TANT POLY 330UF 2.5V 2917,2000,0,0,1.8125,13 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T528Z337M2R5ATE008/399-5142-2-ND/1681757,Tape & Reel (TR),Active,330µF,±20%,2.5V,Molded,8 mOhm @ 100kHz,-55°C ~ 105°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.067"" (1.70mm)",-,Z,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10337-2-ND,CAP TANT POLY 1000UF 2.5V 2917,5500,0,0,0.9744,5 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520D108M2R5ATE015/399-10337-2-ND/3760612,Tape & Reel (TR),Active,1000µF,±20%,2.5V,Molded,15 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12236-2-ND,CAP TANT POLY 4.7UF 63V 2917,0,0,0,4.70772,17 weeks,500,500,www.digikey.com/product-detail/en/kemet/T543D475M063ATE075/399-12236-2-ND/5414676,Tape & Reel (TR),Active,4.7µF,±20%,63V,Molded,75 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,High Reliability,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,COTS
"{'Id': '399', 'Text': 'KEMET'}",399-12386-2-ND,CAP TANT POLY 100UF 6.3V 3528,0,3000,0,0.4851,29 weeks,3000,3000,www.digikey.com/product-detail/en/kemet/T520T107M006APE070/399-12386-2-ND/5725802,Tape & Reel (TR),Active,100µF,±20%,6.3V,Molded,70 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5309-2-ND,CAP TANT POLY 15UF 12.5V 3528,0,0,0,0.4851,30 weeks,3000,3000,www.digikey.com/product-detail/en/kemet/T520T156M12RATE080/399-5309-2-ND/1842099,Tape & Reel (TR),Active,15µF,±20%,12.5V,Molded,80 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5149-2-ND,CAP TANT POLY 330UF 6.3V 2917,1500,0,0,0.71044,7 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520D337M006ATE018/399-5149-2-ND/1681764,Tape & Reel (TR),Active,330µF,±20%,6.3V,Molded,18 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5234-2-ND,CAP TANT POLY 220UF 6.3V 2312,5500,0,0,0.7497,13 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520C227M006ATE015/399-5234-2-ND/1829954,Tape & Reel (TR),Active,220µF,±20%,6.3V,Molded,15 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-5254-2-ND,CAP TANT POLY 220UF 4V 2917,0,0,0,1.8125,13 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T528Z227M004ATE009/399-5254-2-ND/1829974,Tape & Reel (TR),Active,220µF,±20%,4V,Molded,9 mOhm @ 100kHz,-55°C ~ 105°C,-,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.067"" (1.70mm)",-,Z,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10377-2-ND,CAP TANT POLY 330UF 10V 2917,1500,0,0,3.74826,8 weeks,500,500,www.digikey.com/product-detail/en/kemet/T530X337M010AHE010/399-10377-2-ND/3760652,Tape & Reel (TR),Active,330µF,±20%,10V,Molded,10 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-9775-2-ND,CAP TANT POLY 100UF 10V 2312,19000,30000,0,0.58906,32 weeks,500,500,www.digikey.com/product-detail/en/kemet/T520C107M010ATE025/399-9775-2-ND/3724927,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,25 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10348-2-ND,CAP TANT POLY 22UF 20V 2917,0,0,0,1.508,21 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V226M020AHE040/399-10348-2-ND/3760623,Tape & Reel (TR),Active,22µF,±20%,20V,Molded,40 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12345-2-ND,CAP TANTALUM 15UF 25V 2917,0,0,0,0.735,21 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T521V156M025ATE090/399-12345-2-ND/5452623,Tape & Reel (TR),Active,15µF,±20%,25V,Molded,90 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4070-2-ND,CAP TANT POLY 100UF 10V 2917,0,5000,0,0.53235,21 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V107M010ATE045/399-4070-2-ND/818931,Tape & Reel (TR),Active,100µF,±20%,10V,Molded,45 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-10365-2-ND,CAP TANT POLY 330UF 16V 2917,10500,9500,0,2.7195,14 weeks,500,500,www.digikey.com/product-detail/en/kemet/T521X337M016ATE050/399-10365-2-ND/3760640,Tape & Reel (TR),Active,330µF,±20%,16V,Molded,50 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,X,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-4080-2-ND,CAP TANT POLY 150UF 6.3V 2917,0,1000,0,0.40635,21 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T520V157M006ATE045/399-4080-2-ND/818941,Tape & Reel (TR),Active,150µF,±20%,6.3V,Molded,45 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-16634-2-ND,CAP TANT POLY 22UF 20V SMD,2000,0,0,1.9575,30 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T521B226M020ATE090/399-16634-2-ND/8042246,Tape & Reel (TR),Active,22µF,±20%,20V,Molded,90 mOhm @ 100kHz,-55°C ~ 105°C,2000 Hrs @ 105°C,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12108-2-ND,CAP TANT POLY 330UF 6.3V 2917,500,0,0,0.6426,22 weeks,500,500,www.digikey.com/product-detail/en/kemet/T598D337M006ATE080/399-12108-2-ND/5360988,Tape & Reel (TR),Active,330µF,±20%,6.3V,Molded,80 mOhm @ 100kHz,-55°C ~ 125°C,1000 Hrs @ 125°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,AEC-Q200
"{'Id': '399', 'Text': 'KEMET'}",399-12348-2-ND,CAP TANT POLY 22UF 10V 3528,2000,0,0,0.3822,29 weeks,2000,2000,www.digikey.com/product-detail/en/kemet/T525B226M010ATE080/399-12348-2-ND/5452626,Tape & Reel (TR),Active,22µF,±20%,10V,Molded,80 mOhm @ 100kHz,-55°C ~ 125°C,-,Surface Mount,1411 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)",-,B,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
"{'Id': '399', 'Text': 'KEMET'}",399-12285-2-ND,CAP TANT POLY 150UF 6.3V 2917,1000,0,0,0.92316,30 weeks,1000,1000,www.digikey.com/product-detail/en/kemet/T591V157M006ATE045/399-12285-2-ND/5422986,Tape & Reel (TR),Active,150µF,±20%,6.3V,Molded,45 mOhm @ 100kHz,-55°C ~ 125°C,2000 Hrs @ 105°C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)",-,V,General Purpose,,Current market demand for these product types have resulted in fluctuating and extending lead times. Lead times may differ.,,,,,-
